requested_density,effective_density,density_index,run_index,model_preset,comparison_mode,pv_speed_nongraph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.3,0.3,0,14,node-mlp-matched,left_if_safe,5.706,3.0495,2.6565000000000003,1.871126414166257,-0.4427500000000001,0.14123812499999933,1.2494978158273073,0.4730075000000029,-0.3765
0.3,0.3,0,15,node-mlp-matched,baseline1_hdv,4.598,2.455,2.143,1.8729124236252546,-0.35716666666666663,-0.0124686249999999,0.9824604313915534,-0.039776250000004953,-0.07700000000000001
0.3,0.3,0,15,node-mlp-matched,baseline2_matched,4.598,3.3125,1.2854999999999999,1.3880754716981132,-0.21424999999999994,-0.01200049999999897,0.9831078174291571,-0.03893041666667063,-0.05050000000000002
0.3,0.3,0,15,node-mlp-matched,policy_noop,4.598,2.4725,2.1254999999999997,1.8596562184024266,-0.35424999999999995,-0.012572999999999168,0.982316203869993,-0.04013875000000455,-0.09350000000000003
0.3,0.3,0,15,node-mlp-matched,left_if_safe,4.598,4.749,-0.1509999999999998,0.9682038323857655,0.02516666666666667,0.0012933750000010402,1.001855302539652,0.004185416666672381,0.01899999999999999
0.3,0.3,0,16,node-mlp-matched,baseline1_hdv,5.6705,2.438,3.2324999999999995,2.3258818703855617,-0.5387499999999998,-0.024252999999998637,0.9669032958875116,-0.07814958333332944,-0.0375
0.3,0.3,0,16,node-mlp-matched,baseline2_matched,5.6705,3.6455,2.0249999999999995,1.5554793581127415,-0.3374999999999999,-0.02018012499999844,0.9723074030752268,-0.06557958333332392,0.004
0.3,0.3,0,16,node-mlp-matched,policy_noop,5.6705,2.5575,3.1129999999999995,2.2172043010752684,-0.5188333333333333,-0.027453249999997542,0.9626989958114401,-0.08891666666666698,-0.033
0.3,0.3,0,16,node-mlp-matched,left_if_safe,5.6705,5.8145,-0.14400000000000013,0.9752343279731704,0.02400000000000002,0.0013778750000020823,1.0019484597658024,0.0044729166666677145,0.0075
0.3,0.3,0,17,node-mlp-matched,baseline1_hdv,4.7235,2.3635,2.3599999999999994,1.9985191453353075,-0.3933333333333332,-0.013435125000000103,0.9811476597391215,-0.04281708333333922,-0.094
