requested_density,effective_density_mean,priority_scenario,mode,runs,controller_fraction,flow_all_mean,flow_all_std,flow_all_sem,flow_background_mean,flow_background_std,flow_background_sem,mean_speed_all_mean,mean_speed_all_std,mean_speed_all_sem,mean_speed_background_mean,mean_speed_background_std,mean_speed_background_sem,mean_speed_priority_mean,mean_speed_priority_std,mean_speed_priority_sem,worst_priority_mean_speed_mean,worst_priority_mean_speed_std,worst_priority_mean_speed_sem,mean_priority_time_loss_mean,mean_priority_time_loss_std,mean_priority_time_loss_sem,stopped_fraction_all_mean,stopped_fraction_all_std,stopped_fraction_all_sem,stopped_fraction_priority_mean,stopped_fraction_priority_std,stopped_fraction_priority_sem,lane_change_rate_all_mean,lane_change_rate_all_std,lane_change_rate_all_sem,lane_change_rate_priority_mean,lane_change_rate_priority_std,lane_change_rate_priority_sem,rule_requests_mean,rule_requests_std,rule_requests_sem,rule_applied_mean,rule_applied_std,rule_applied_sem
0.5499999999999999,0.54975,two-2g,baseline1_hdv,10,0.0,0.45251652500000034,0.0001369516819701035,4.3307924441654286e-05,0.45210458750000004,0.0001355052024676534,4.285050746000535e-05,0.823131468849476,0.0002491162928062063,7.877748875250308e-05,0.823130791989076,0.00024670951746567465,7.801639956326235e-05,0.8238749999999999,0.006871084743732653,0.0021728277786229543,0.8191,0.007837941906733762,0.0024785748593361724,0.8626875,0.0011451807906221092,0.0003621379631038258,0.6079206684856748,0.009567113545606453,0.003025386943756558,0.609025,0.009791187931559229,0.003096245486247999,0.016830627557980902,0.0006132797669083288,0.0001939360906327479,0.016375,0.0022584717054779414,0.0007141914620355273,0.0,0.0,0.0,0.0,0.0,0.0
0.5499999999999999,0.54975,two-2g,baseline2_all_hdv_yield,10,1.0,0.4544434249999999,0.0003459228960329754,0.00010939042462658268,0.4538497875000001,0.00034386886858891406,0.0001087408841166099,0.8266365165984528,0.0006292367367596493,0.00019898212756122902,0.8263082157487485,0.0006260698563292916,0.00019798067203749455,1.187275,0.027582313677024555,0.008722293435661149,1.18225,0.028843687928788376,0.009121174997407583,0.8021208333333334,0.004597052279504092,0.0014537155726101912,0.5944831059572534,0.006014770755696998,0.0019020375191774698,0.45030000000000003,0.01981890231291554,0.006267287203319223,0.019091405184174626,0.00038892428692548117,0.00012298865840413659,0.010275,0.002319752141932409,0.0007335700375560604,4245.5,232.50818384640905,73.52554355838217,4161.7,238.68298361355102,75.47818669434677
0.5499999999999999,0.54975,two-2g,baseline2_matched_0.050,10,0.05,0.45252178750000016,0.000252189970902428,7.974947111032616e-05,0.4521052375000002,0.0002522115751623789,7.975630297718688e-05,0.8231410413824456,0.00045873573606545576,0.00014506497700806885,0.8231319754210285,0.00045919267212062405,0.00014520947287600727,0.8331,0.009954898291795843,0.0031480152477394354,0.82785,0.011858072730797732,0.0037498518489253512,0.86115,0.001659149715299303,0.0005246692079565712,0.6065674852205544,0.011334886602452998,0.0035844058683478976,0.598225,0.01672674588130573,0.005289461482776656,0.016928581173260574,0.0005641122334672593,0.0001783879513721203,0.01675,0.0017078251276599335,0.0005400617248673218,124.2,42.21584747198352,13.349823136572924,124.2,42.21584747198352,13.349823136572924
0.5499999999999999,0.54975,two-2g,baseline2_matched_0.200,10,0.2,0.45303629999999995,0.0002025396926120375,6.404867452444167e-05,0.4526026874999999,0.00020092633781858212,6.353848694231472e-05,0.8240769440654828,0.00036842145086282506,0.0001165050923590334,0.8240376649977244,0.00036581945893254,0.00011568227026372551,0.867225,0.014085280930421261,0.004454156922346683,0.8587,0.01651632189347522,0.00522291957518866,0.8554625,0.0023475468217368715,0.0007423594870577789,0.6059857662573898,0.009194767321608975,0.0029076407291570303,0.5822499999999999,0.013578987034712466,0.004294052734758729,0.017222282855843565,0.0005863711478257982,0.00018542683813368117,0.0179,0.001822696415265642,0.0005763872155263527,571.7,133.05642078122764,42.07613469784398,571.1,133.1519182487933,42.10633364867254
0.5499999999999999,0.54975,two-2g,baseline2_matched_0.350,10,0.35,0.4534122749999997,0.0003711341794642331,0.00011736293246446664,0.45296381250000006,0.0003654724218677036,0.00011557252750798725,0.8247608458390161,0.0006750962791530947,0.0002134841882028627,0.8246951524806555,0.000665402679777307,0.00021041880292759516,0.8969250000000001,0.017340963865303954,0.00548369426370378,0.8853,0.017458204056800593,0.0055207688675481485,0.8505125,0.002890160644217323,0.0009139490439506291,0.604719895407003,0.009689566175721188,0.003064109865420627,0.5672750000000001,0.01568458638281547,0.004959901712735853,0.017447453387903593,0.0005560999207429794,0.000175854235618693,0.018224999999999998,0.0022156325908818403,0.000700644544528663,1005.6,142.29093826070272,44.99634553062183,1002.6,141.68446946962425,44.80456325966015
0.5499999999999999,0.54975,two-2g,baseline2_matched_0.500,10,0.5,0.45324071249999986,0.00026081198028964395,8.247598987742167e-05,0.45277955,0.000262311825410097,8.295028254923379e-05,0.8244487721691665,0.0004744192456378521,0.00015002453820345144,0.824359672280383,0.00047758183961806657,0.00015102463823263296,0.9223250000000001,0.020846012808208674,0.0065920880606982184,0.91805,0.023354097903556217,0.0073852142073801,0.8462791666666666,0.003474335468034773,0.0010986813434497012,0.6017774670304682,0.009996982891821826,0.0031613235667893643,0.5547500000000001,0.02091782865298298,0.006614798224855809,0.01770738972260118,0.0005973203662032176,0.00018888928500080304,0.015099999999999999,0.002085665361461421,0.000659545297913646,1427.0,191.4772977549964,60.55043811200341,1419.4,189.7256498795622,59.996518417506714
0.5499999999999999,0.54975,two-2g,baseline2_matched_0.650,10,0.65,0.4539006500000003,0.00031324833066892016,9.905781981593635e-05,0.45341278750000047,0.00031542697060465535,9.974676625576896e-05,0.8256492041837186,0.0005698014200426406,0.00018018703013330614,0.82551258534365,0.0005742867011464283,0.00018160540055671445,0.975725,0.007833732259345553,0.0024772436519468807,0.9692000000000001,0.008373901254625742,0.0026480600865958948,0.8373791666666668,0.0013056220432242388,0.00041287394199114043,0.6014274442928598,0.008623914859559755,0.002727121330357994,0.52425,0.013617798810543673,0.004306326095924978,0.017909390632105504,0.0005067754758555699,0.00016025647660192685,0.016025,0.0016433789716448382,0.0005196820609222956,2170.9,158.04812909715542,49.97920678753426,2149.5,151.55288772497136,47.92523111866835
0.5499999999999999,0.54975,two-2g,baseline2_matched_0.800,10,0.8,0.45416941249999987,0.0004856584449729832,0.00015357868510101788,0.45365213749999994,0.0004799037173760214,0.0001517588804489952,0.8261380854934048,0.0008834169076366513,0.0002793609551634415,0.8259483614019117,0.0008737436820690597,0.000276302012652025,1.0345499999999999,0.017029712596256883,0.005385267970223119,1.0299,0.01719140612179371,0.0054363999525830166,0.8275750000000001,0.0028382854327094827,0.0008975446617038538,0.5976762164620274,0.008767419664152091,0.0027725015341269112,0.49595,0.024269837247085105,0.007674796414237966,0.01847355616189177,0.0004898820332604952,0.0001549143009897527,0.015525,0.002977811463325224,0.0009416666666666666,2975.2,217.67702884982808,68.83552054636391,2935.0,233.7952570567295,73.93255184438193
0.5499999999999999,0.54975,two-2g,baseline2_matched_0.950,10,0.95,0.4546278000000001,0.0005435984054327274,0.0001719009093603067,0.4540617250000002,0.0005463833895107348,0.00017278159865368744,0.8269718963165056,0.0009888101963305021,0.00031268923940026556,0.8266940828402367,0.0009947808639244864,0.0003145773302751404,1.13215,0.022838259809169145,0.007222091879165693,1.1252,0.027775088758734096,0.008783254269093871,0.8113083333333334,0.0038063766348615338,0.001203681979860952,0.5946240791268751,0.007747761515774025,0.0024500573157644496,0.462325,0.02644151039979038,0.008361539763836698,0.018981355161437015,0.00046736030922355605,0.0001477923065107037,0.012199999999999999,0.0030795021242618643,0.0009738240771994362,3994.0,478.1087742344832,151.19126958921933,3915.2,468.34906260656106,148.10497778415296
0.5499999999999999,0.54975,two-g,baseline1_hdv,10,0.0,0.4525024000000001,0.00014565263567061743,4.605940759258375e-05,0.45209143750000014,0.00014353110447342952,4.538852052156199e-05,0.8231057753524318,0.00026494340276601484,8.378246037759619e-05,0.823106850250341,0.00026132199266978054,8.26372699530332e-05,0.821925,0.007870523418991204,0.0024888780381707937,0.817,0.009092121131323896,0.0028751811537130407,0.8630125,0.001311753903165216,0.00041481300636180376,0.607922055479763,0.009567309984567039,0.0030254490632102226,0.609225,0.009912429066581007,0.003134585299525282,0.01680536607548886,0.0006135819997115972,0.00019403166503694248,0.01705,0.0029528705431231556,0.0009337796551887623,0.0,0.0,0.0,0.0,0.0,0.0
0.5499999999999999,0.54975,two-g,baseline2_all_hdv_yield,10,1.0,0.4544899875,0.0003127127578520373,9.888845682051415e-05,0.45389737500000005,0.0003081648864198476,9.7450293597381e-05,0.8267212141882666,0.0005688272084632899,0.00017987895738194031,0.8263948566226672,0.0005610648819660432,0.0001774242942146227,1.185225,0.026097160871549875,0.008252646881792251,1.1797,0.027198039145006993,0.00860077515886407,0.8024625000000001,0.004349526811924983,0.0013754411469653765,0.5953005002273762,0.005618391254527158,0.0017766913150276628,0.450725,0.019660115434271715,0.0062170743834129,0.01904670304683947,0.000338687748100926,0.00010710246995922936,0.01055,0.00195718051174529,0.0006189148209209046,4249.8,230.6896905657757,72.95048549073086,4168.8,236.23284182254497,74.70338382935243
0.5499999999999999,0.54975,two-g,baseline2_matched_0.050,10,0.05,0.4527837124999999,0.0002660139410639554,8.41209943119894e-05,0.45236802500000006,0.0002666569776885433,8.432434034724983e-05,0.8236174852205531,0.00048388165723296095,0.00015301681548330454,0.8236104233045053,0.0004854929043039068,0.0001535263365450509,0.8313750000000001,0.009847623796858,0.0031140920738546565,0.8225,0.011853269591129706,0.0037483329627982643,0.8614375000000001,0.0016412706328096703,0.000519015345642444,0.607833128694861,0.0075897650839572214,0.0024000944570923906,0.605725,0.01042463028920769,0.0032965575479076106,0.016916371077762622,0.0004499957383138864,0.00014230114704409788,0.01635,0.001976247847704218,0.000624944441975089,139.2,42.373471784963655,13.39966832093657,138.6,41.84946568091136,13.233963041272926
0.5499999999999999,0.54975,two-g,baseline2_matched_0.200,10,0.2,0.45286095000000015,0.0002892920549469874,9.148218026230616e-05,0.4524296125000002,0.00028937438774821896,9.150821618010952e-05,0.8237579809004076,0.0005262247475163418,0.00016640687632986736,0.8237225534820212,0.000526853687297873,0.00016660576455194008,0.862675,0.010844897673816746,0.003429457764072272,0.8534,0.011628031265485617,0.0036771063502584614,0.8562208333333334,0.0018074829456361315,0.0005715762940120475,0.6056806502955892,0.010018059300581628,0.0031679885124471343,0.58495,0.015306044557624946,0.004840196277011917,0.01708167348794907,0.000526234087426505,0.00016640982986879305,0.018525,0.003479004487238012,0.0011001578169618311,501.8,61.08245792915235,19.315969213753334,501.8,61.08245792915235,19.315969213753334
0.5499999999999999,0.54975,two-g,baseline2_matched_0.350,10,0.35,0.45326856249999964,0.0002917371596355191,9.225539025563781e-05,0.45282365,0.00029184236255770494,9.22886583406991e-05,0.8244994315597987,0.0005306724140719292,0.00016781335198872856,0.8244399635867096,0.0005313470415253597,0.0001680266879212205,0.8898250000000001,0.012233861251097742,0.0038686866131945967,0.87955,0.012065676754975463,0.003815502005707181,0.8516958333333333,0.0020389768751829505,0.0006447811021990974,0.6044102319236013,0.009121181440337528,0.0028843708303121804,0.5701,0.014654445666001095,0.0046341426151746586,0.017433719872669395,0.0006410261308884623,0.0002027102613292756,0.017349999999999997,0.002430134884230823,0.0007684761255599002,969.7,102.82893021367522,32.517362883371845,966.3,101.66836064162516,32.15035856029533
0.5499999999999999,0.54975,two-g,baseline2_matched_0.500,10,0.5,0.45347706249999986,0.00039405777323334287,0.00012461200931114972,0.4530159750000001,0.0003910217243184794,0.00012365192634528462,0.8248786948612992,0.0007167944942862409,0.00022667032162130706,0.8247901228948564,0.0007119193888364283,0.00022512867791581631,0.922175,0.013213024929128746,0.004178325355663172,0.9116,0.012986745379638287,0.004106769479232507,0.8463041666666667,0.002202170821521474,0.0006963875592772004,0.6037489313324238,0.009051399566935498,0.002862303864377787,0.549575,0.017161427193952528,0.005426919783204219,0.017659890859481584,0.000509440140469741,0.00016109911754005028,0.017325,0.0015002314636230116,0.000474414844249676,1508.0,155.25677655634445,49.09650360938818,1503.0,158.1799256823978,50.0208845272541
0.5499999999999999,0.54975,two-g,baseline2_matched_0.650,10,0.65,0.45399203750000006,0.0003600020064083731,0.0001138426302480992,0.45350691249999997,0.0003554441375177107,0.00011240130555100738,0.8258154388358332,0.0006548467601794297,0.00020708072805490505,0.8256839553937187,0.0006471445380397069,0.00020464507155429509,0.9702500000000001,0.018673361894539612,0.00590503551593421,0.9616,0.019104682381261635,0.00604143102988761,0.8382916666666667,0.003112226982423262,0.0009841725859890329,0.6013933151432468,0.006766923911237298,0.002139889231256494,0.530075,0.013027774816393889,0.00411974412635866,0.018042382901318783,0.00038872695625631935,0.00012292625696746094,0.015099999999999999,0.0024810392087904532,0.0007845734863959882,2184.6,175.02520453415337,55.34782942647545,2162.6,170.67721321579842,53.97287384521146
0.5499999999999999,0.54975,two-g,baseline2_matched_0.800,10,0.8,0.45424866250000007,0.00037037981186185335,0.00011712438048281061,0.4537321125,0.00037299373714749085,0.00011795097623642268,0.8262822419281474,0.0006737240779655624,0.00021305026008680374,0.8260939690487025,0.0006790964718211174,0.00021474916019390846,1.0331,0.02424590457972003,0.007667228240302285,1.0257999999999998,0.026609522105191345,0.008414669730100325,0.8278166666666668,0.004040984096619996,0.0012778713733837112,0.5996610050022733,0.008383001665970289,0.002650937889345215,0.499675,0.021043292016433384,0.006654473223996689,0.018394838562983174,0.00048065089082670277,0.00015199515744013126,0.01305,0.0021009257218875897,0.000664371047599825,2908.4,325.9260993265532,103.06688227661793,2871.2,314.2040384491863,99.36004115225484
0.5499999999999999,0.54975,two-g,baseline2_matched_0.950,10,0.95,0.454801275,0.0005223493595980681,0.000165181371066023,0.45423648750000006,0.0005217440253144556,0.00016498994755782283,0.8272874488403804,0.0009501579983592414,0.00030046634118417325,0.8270122667273556,0.0009499208471824163,0.00030039134739731757,1.129575,0.02292319603952875,0.007248951073546204,1.12385,0.0212525161908995,0.006720635717284826,0.8117374999999999,0.003820532673254783,0.0012081585122576978,0.597959549795361,0.008434978112144794,0.002667374284804473,0.46795,0.02363460269275632,0.0074739176102258725,0.0187212369258754,0.000510408212061344,0.0001614052486568073,0.012125,0.002105713128082213,0.0006658849583657659,3764.0,446.8320589314165,141.3007037805859,3711.0,458.84250505423364,145.09874032686997
0.6,0.6,one,baseline1_hdv,10,0.0,0.40201352500000037,0.0002570262956716261,8.127885128782158e-05,0.4018470875000001,0.00025827706410013417,8.167437899377308e-05,0.6700225416666667,0.00042837715945327477,0.00013546475214654783,0.670024322634431,0.0004306412073368634,0.0001361807069509302,0.66575,0.012921235751015983,0.004086053515720683,0.66575,0.012921235751015983,0.004086053515720683,0.8890416666666667,0.0021535392918360036,0.0006810089192867825,0.640267916666666,0.0045761283383503595,0.0014470988414428787,0.6428,0.008991353871606,0.0028433157482848116,0.015146604166666666,0.0002334287596286272,7.381665518144222e-05,0.014100000000000001,0.00186785676348292,0.000590668171555645,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.6,one,baseline2_all_hdv_yield,10,1.0,0.4030263250000001,0.00029640514690407795,9.373153744136923e-05,0.40275694999999984,0.00029318461665756116,9.271311635612357e-05,0.6717105416666664,0.0004940085781734719,0.00015621922906895145,0.671541392246769,0.0004888447130591345,0.00015458627153983227,1.0775000000000001,0.0188959137264001,0.005975412584546406,1.0775000000000001,0.0188959137264001,0.005975412584546406,0.8204166666666666,0.0031493189544000225,0.0009959020974244029,0.6332141041666668,0.004233920967355431,0.0013388833689986575,0.41925,0.012437063783528471,0.0039329448960741305,0.016470083333333333,0.00020406219454819962,6.453013191047052e-05,0.0073999999999999995,0.0025473297566057066,0.000805536398239638,2797.9,151.52150562433923,47.91530722709253,2797.9,151.52150562433923,47.91530722709253
0.6,0.6,one,baseline2_matched_0.050,10,0.05,0.4019186750000003,0.00023360941405108974,7.387378312587861e-05,0.4017477000000003,0.000234179249365503,7.405398087435302e-05,0.6698644583333333,0.00038934902341810403,0.00012312297187634454,0.6698586077532299,0.00039046144120892984,0.00012347474926921478,0.6839000000000001,0.01356629811129198,0.00429004014485231,0.6839000000000001,0.01356629811129198,0.00429004014485231,0.8860166666666667,0.0022610496852153456,0.0007150066908087233,0.63823075,0.004037111992114094,0.0012766469064260262,0.63125,0.006872853200171741,0.002173387013651985,0.015206041666666666,0.0001848265421806198,5.844728453439427e-05,0.0156,0.002378141197564929,0.0007520342781785651,61.4,22.056493123089375,6.974875546480301,61.4,22.056493123089375,6.974875546480301
