requested_density,effective_density,density_index,run_index,mode,priority_vehicle_id,av_fraction,av_vehicle_count,scenario_seed,warmup_rng_seed,assignment_seed,av_selection_seed,measurement_rng_seed,backend_requested,warmup_backend,measurement_backend,num_lanes,road_length,warmup_steps,measure_steps,measurement_steps,vehicle_count,priority_vehicle_count,density,flow_all,flow_background,flow_priority,mean_speed_all,mean_speed_background,mean_speed_priority,worst_priority_mean_speed,mean_priority_time_loss,worst_priority_time_loss,stopped_fraction_all,stopped_fraction_background,stopped_fraction_priority,lane_change_rate_all,lane_change_rate_background,lane_change_rate_priority,completed_priority_laps,mean_priority_lap_time,rule_detections,rule_requests,rule_applied,rule_rejected,rule_blocked_no_safe_lane,rule_cooldown_suppressed,per_priority_vehicle,active_av_count_mean,active_av_count_max,policy_left_requests,policy_right_requests,policy_stay_actions
0.3,0.3,5,10,graph_ppo,735,0.95,1139,5200011,5200097,5201000,5202000,5200193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.716287000000001,0.7154548749999979,0.0008321249999999877,2.3876233333333325,2.3868386155129317,3.3285,3.3285,0.44525000000000003,0.44525000000000003,0.11536833333333342,0.11537906588824032,0.1025,0.041305416666666664,0.04130400333611343,0.043,6,304.6666666666667,0,4134,4134,0,0,0,"{""735"":{""completed_laps"":6,""distance"":6657.0,""mean_lap_time"":304.6666666666667,""mean_speed"":3.3285,""time_loss"":0.44525000000000003}}",34.984,136,4134,0,65834
0.3,0.3,5,11,baseline1_hdv,807,0.95,1139,5210011,5210097,5211000,5212000,5210193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7230907499999994,0.7225004999999999,0.0005902499999999897,2.4103025000000007,2.410343619683069,2.361,2.361,0.6065,0.6065,0.1548458333333321,0.1548356964136776,0.167,0.0370175,0.0370116763969975,0.044,4,425.0,0,0,0,0,0,0,"{""807"":{""completed_laps"":4,""distance"":4722.0,""mean_lap_time"":425.0,""mean_speed"":2.361,""time_loss"":0.6065}}",0.0,0,,,
0.3,0.3,5,11,baseline2_matched,807,0.95,1139,5210011,5210097,5211000,5212000,5210193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7304619999999986,0.7296704999999994,0.0007914999999999862,2.4348733333333326,2.4342635529608017,3.166,3.166,0.4723333333333334,0.4723333333333334,0.04029166666666674,0.04031401167639691,0.0135,0.046974166666666664,0.0469908256880734,0.027,6,314.6666666666667,6817,2685,2685,0,2181,1951,"{""807"":{""completed_laps"":6,""distance"":6332.0,""mean_lap_time"":314.6666666666667,""mean_speed"":3.166,""time_loss"":0.4723333333333334}}",0.0,0,,,
0.3,0.3,5,11,graph_ppo,807,0.95,1139,5210011,5210097,5211000,5212000,5210193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7236525000000001,0.7228015000000005,0.0008509999999999885,2.412174999999999,2.4113477898248545,3.404,3.404,0.43266666666666664,0.43266666666666664,0.047532500000000144,0.047550875729774664,0.0255,0.04611791666666667,0.04611801501251043,0.046,6,284.6666666666667,0,4624,4624,0,0,0,"{""807"":{""completed_laps"":6,""distance"":6808.0,""mean_lap_time"":284.6666666666667,""mean_speed"":3.404,""time_loss"":0.43266666666666664}}",29.2365,53,4624,0,53849
0.3,0.3,5,12,baseline1_hdv,81,0.95,1139,5220011,5220097,5221000,5222000,5220193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7334773750000009,0.7328585000000003,0.0006188749999999881,2.44492458333333,2.4448990825688077,2.4755,2.4755,0.5874166666666667,0.5874166666666667,0.04828958333333327,0.048288573811509465,0.0495,0.04491208333333333,0.04491284403669725,0.044,4,404.75,0,0,0,0,0,0,"{""81"":{""completed_laps"":4,""distance"":4951.0,""mean_lap_time"":404.75,""mean_speed"":2.4755,""time_loss"":0.5874166666666667}}",0.0,0,,,
0.3,0.3,5,12,baseline2_matched,81,0.95,1139,5220011,5220097,5221000,5222000,5220193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7328987500000004,0.7321125000000002,0.0007862499999999867,2.442995833333333,2.442410341951629,3.145,3.145,0.47583333333333333,0.47583333333333333,0.03854458333333334,0.038571309424520264,0.0065,0.04682541666666667,0.04684737281067556,0.0205,6,318.0,6554,2393,2393,0,2377,1784,"{""81"":{""completed_laps"":6,""distance"":6290.0,""mean_lap_time"":318.0,""mean_speed"":3.145,""time_loss"":0.47583333333333333}}",0.0,0,,,
0.3,0.3,5,12,graph_ppo,81,0.95,1139,5220011,5220097,5221000,5222000,5220193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7240673749999997,0.7231428749999992,0.0009244999999999856,2.413557916666668,2.4124866555462856,3.698,3.698,0.3836666666666667,0.3836666666666667,0.049789166666666745,0.049818181818181616,0.015,0.04609625,0.04609424520433695,0.0485,7,270.14285714285717,0,4991,4991,0,0,0,"{""81"":{""completed_laps"":7,""distance"":7396.0,""mean_lap_time"":270.14285714285717,""mean_speed"":3.698,""time_loss"":0.3836666666666667}}",30.9615,59,4991,0,56932
0.3,0.3,5,13,baseline1_hdv,655,0.95,1139,5230011,5230097,5231000,5232000,5230193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7345131250000003,0.7338888749999994,0.0006242499999999886,2.4483770833333325,2.44833653044203,2.497,2.497,0.5838333333333334,0.5838333333333334,0.0369904166666667,0.03699082568807321,0.0365,0.045945,0.04593869891576314,0.0535,4,400.0,0,0,0,0,0,0,"{""655"":{""completed_laps"":4,""distance"":4994.0,""mean_lap_time"":400.0,""mean_speed"":2.497,""time_loss"":0.5838333333333334}}",0.0,0,,,
0.3,0.3,5,13,baseline2_matched,655,0.95,1139,5230011,5230097,5231000,5232000,5230193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7319304999999982,0.7311164999999986,0.0008139999999999866,2.439768333333335,2.4390875729774852,3.256,3.256,0.45733333333333337,0.45733333333333337,0.037097083333333385,0.037121768140116584,0.0075,0.04697875,0.04700250208507089,0.0185,6,309.5,6309,2395,2395,0,2275,1639,"{""655"":{""completed_laps"":6,""distance"":6512.0,""mean_lap_time"":309.5,""mean_speed"":3.256,""time_loss"":0.45733333333333337}}",0.0,0,,,
0.3,0.3,5,13,graph_ppo,655,0.95,1139,5230011,5230097,5231000,5232000,5230193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7249177499999991,0.7240611250000014,0.0008566249999999854,2.416392500000004,2.415550041701416,3.4265,3.4265,0.4289166666666667,0.4289166666666667,0.0443608333333333,0.0443878231859881,0.012,0.046551666666666665,0.04654712260216847,0.052,6,288.6666666666667,0,4391,4391,0,0,0,"{""655"":{""completed_laps"":6,""distance"":6853.0,""mean_lap_time"":288.6666666666667,""mean_speed"":3.4265,""time_loss"":0.4289166666666667}}",28.254,55,4391,0,52117
0.3,0.3,5,14,baseline1_hdv,365,0.95,1139,5240011,5240097,5241000,5242000,5240193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7237407499999997,0.7231293749999995,0.0006113749999999893,2.4124691666666678,2.4124416180150083,2.4455,2.4455,0.5924166666666666,0.5924166666666666,0.12112916666666627,0.12112844036697246,0.122,0.03999916666666667,0.03999624687239366,0.0435,4,412.75,0,0,0,0,0,0,"{""365"":{""completed_laps"":4,""distance"":4891.0,""mean_lap_time"":412.75,""mean_speed"":2.4455,""time_loss"":0.5924166666666666}}",0.0,0,,,
0.3,0.3,5,14,baseline2_matched,365,0.95,1139,5240011,5240097,5241000,5242000,5240193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7310617499999994,0.7302286250000002,0.0008331249999999868,2.4368725000000033,2.4361255212677255,3.3325,3.3325,0.44458333333333333,0.44458333333333333,0.03924000000000002,0.039263969974978996,0.0105,0.046960416666666664,0.046980400333611345,0.023,6,298.8333333333333,6744,2587,2587,0,2216,1941,"{""365"":{""completed_laps"":6,""distance"":6665.0,""mean_lap_time"":298.8333333333333,""mean_speed"":3.3325,""time_loss"":0.44458333333333333}}",0.0,0,,,
0.3,0.3,5,14,graph_ppo,365,0.95,1139,5240011,5240097,5241000,5242000,5240193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7160760000000014,0.7152307500000006,0.0008452499999999899,2.386919999999997,2.386090909090914,3.381,3.381,0.4365,0.4365,0.12135124999999994,0.12136030025020851,0.1105,0.041042916666666665,0.04103878231859883,0.046,6,294.6666666666667,0,4146,4146,0,0,0,"{""365"":{""completed_laps"":6,""distance"":6762.0,""mean_lap_time"":294.6666666666667,""mean_speed"":3.381,""time_loss"":0.4365}}",37.577,141,4146,0,71008
0.3,0.3,5,15,baseline1_hdv,414,0.95,1139,5250011,5250097,5251000,5252000,5250193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7350059999999987,0.7343798750000005,0.0006261249999999883,2.45002,2.4499745621351128,2.5045,2.5045,0.5825833333333332,0.5825833333333332,0.03437458333333336,0.034369057547956536,0.041,0.045483333333333334,0.04548457047539616,0.044,5,399.0,0,0,0,0,0,0,"{""414"":{""completed_laps"":5,""distance"":5009.0,""mean_lap_time"":399.0,""mean_speed"":2.5045,""time_loss"":0.5825833333333332}}",0.0,0,,,
0.3,0.3,5,15,baseline2_matched,414,0.95,1139,5250011,5250097,5251000,5252000,5250193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7308187499999989,0.730001499999999,0.0008172499999999869,2.4360624999999976,2.435367806505426,3.269,3.269,0.4551666666666666,0.4551666666666666,0.03854958333333342,0.03857589658048347,0.007,0.04728291666666667,0.0473023352793995,0.024,6,303.5,7064,2716,2716,0,2354,1994,"{""414"":{""completed_laps"":6,""distance"":6538.0,""mean_lap_time"":303.5,""mean_speed"":3.269,""time_loss"":0.4551666666666666}}",0.0,0,,,
0.3,0.3,5,15,graph_ppo,414,0.95,1139,5250011,5250097,5251000,5252000,5250193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7235881249999988,0.7227471250000006,0.000840999999999986,2.411960416666659,2.4111663886572137,3.364,3.364,0.43933333333333335,0.43933333333333335,0.048594583333333455,0.048628023352793745,0.0085,0.046115,0.04611592994161801,0.045,6,297.6666666666667,0,4234,4234,0,0,0,"{""414"":{""completed_laps"":6,""distance"":6728.0,""mean_lap_time"":297.6666666666667,""mean_speed"":3.364,""time_loss"":0.43933333333333335}}",28.022,66,4234,0,51810
0.3,0.3,5,16,baseline1_hdv,1024,0.95,1139,5260011,5260097,5261000,5262000,5260193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7368233750000018,0.7361997499999995,0.0006236249999999889,2.4560779166666613,2.456045871559636,2.4945,2.4945,0.5842499999999999,0.5842499999999999,0.03576624999999998,0.035770225187656206,0.031,0.04565458333333333,0.04566138448707256,0.0375,4,398.25,0,0,0,0,0,0,"{""1024"":{""completed_laps"":4,""distance"":4989.0,""mean_lap_time"":398.25,""mean_speed"":2.4945,""time_loss"":0.5842499999999999}}",0.0,0,,,
0.3,0.3,5,16,baseline2_matched,1024,0.95,1139,5260011,5260097,5261000,5262000,5260193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7296274999999999,0.7288080000000007,0.0008194999999999858,2.432091666666669,2.4313861551292772,3.278,3.278,0.45366666666666666,0.45366666666666666,0.037408333333333356,0.03743160967472878,0.0095,0.04739875,0.04741784820683903,0.0245,6,305.0,6809,2641,2641,0,2207,1961,"{""1024"":{""completed_laps"":6,""distance"":6556.0,""mean_lap_time"":305.0,""mean_speed"":3.278,""time_loss"":0.45366666666666666}}",0.0,0,,,
0.3,0.3,5,16,graph_ppo,1024,0.95,1139,5260011,5260097,5261000,5262000,5260193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7226620000000017,0.7218007499999995,0.0008612499999999878,2.4088733333333328,2.408009174311929,3.445,3.445,0.4258333333333334,0.4258333333333334,0.060306666666666765,0.06032652210175142,0.0365,0.045310833333333335,0.04530400333611343,0.0535,6,286.8333333333333,0,4570,4570,0,0,0,"{""1024"":{""completed_laps"":6,""distance"":6890.0,""mean_lap_time"":286.8333333333333,""mean_speed"":3.445,""time_loss"":0.4258333333333334}}",30.6375,99,4570,0,56705
0.3,0.3,5,17,baseline1_hdv,179,0.95,1139,5270011,5270097,5271000,5272000,5270193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7350523750000005,0.7344486250000011,0.0006037499999999888,2.4501745833333315,2.4502039199332755,2.415,2.415,0.5974999999999999,0.5974999999999999,0.033641666666666695,0.033643452877397735,0.0315,0.04595958333333333,0.0459628857381151,0.042,4,417.25,0,0,0,0,0,0,"{""179"":{""completed_laps"":4,""distance"":4830.0,""mean_lap_time"":417.25,""mean_speed"":2.415,""time_loss"":0.5974999999999999}}",0.0,0,,,
0.3,0.3,5,17,baseline2_matched,179,0.95,1139,5270011,5270097,5271000,5272000,5270193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7297728749999998,0.7289577500000004,0.0008151249999999856,2.4325762500000025,2.431885738115097,3.2605,3.2605,0.45658333333333334,0.45658333333333334,0.03581874999999991,0.0358436196830691,0.006,0.04723,0.04725312760633862,0.0195,6,303.5,6584,2609,2609,0,2143,1832,"{""179"":{""completed_laps"":6,""distance"":6521.0,""mean_lap_time"":303.5,""mean_speed"":3.2605,""time_loss"":0.45658333333333334}}",0.0,0,,,
0.3,0.3,5,17,graph_ppo,179,0.95,1139,5270011,5270097,5271000,5272000,5270193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7214542499999994,0.7206003750000007,0.0008538749999999867,2.4048475000000007,2.4040045871559617,3.4155,3.4155,0.43074999999999997,0.43074999999999997,0.06218833333333326,0.06221643035863222,0.0285,0.045298333333333336,0.04529691409507923,0.047,6,293.5,0,4434,4434,0,0,0,"{""179"":{""completed_laps"":6,""distance"":6831.0,""mean_lap_time"":293.5,""mean_speed"":3.4155,""time_loss"":0.43074999999999997}}",29.9685,69,4434,0,55503
0.3,0.3,5,18,baseline1_hdv,194,0.95,1139,5280011,5280097,5281000,5282000,5280193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7346621250000002,0.7340684999999989,0.0005936249999999899,2.448873750000003,2.448935779816516,2.3745,2.3745,0.60425,0.60425,0.038016666666666504,0.03801251042535428,0.043,0.04533708333333333,0.04533236030025021,0.051,4,418.75,0,0,0,0,0,0,"{""194"":{""completed_laps"":4,""distance"":4749.0,""mean_lap_time"":418.75,""mean_speed"":2.3745,""time_loss"":0.60425}}",0.0,0,,,
0.3,0.3,5,18,baseline2_matched,194,0.95,1139,5280011,5280097,5281000,5282000,5280193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7320376249999988,0.7312076249999987,0.0008299999999999884,2.4401254166666653,2.439391576313595,3.32,3.32,0.44666666666666666,0.44666666666666666,0.039812500000000084,0.03983944954128413,0.0075,0.046557916666666664,0.046576313594662216,0.0245,6,303.3333333333333,6794,2708,2708,0,2036,2050,"{""194"":{""completed_laps"":6,""distance"":6640.0,""mean_lap_time"":303.3333333333333,""mean_speed"":3.32,""time_loss"":0.44666666666666666}}",0.0,0,,,
0.3,0.3,5,18,graph_ppo,194,0.95,1139,5280011,5280097,5281000,5282000,5280193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7101652499999993,0.7093638749999995,0.0008013749999999932,2.367217499999998,2.366518348623858,3.2055,3.2055,0.46575,0.46575,0.12597500000000014,0.12596038365304402,0.1435,0.04013791666666667,0.04014136780650542,0.036,6,310.0,0,4301,4301,0,0,0,"{""194"":{""completed_laps"":6,""distance"":6411.0,""mean_lap_time"":310.0,""mean_speed"":3.2055,""time_loss"":0.46575}}",36.179,110,4301,0,68057
0.3,0.3,5,19,baseline1_hdv,946,0.95,1139,5290011,5290097,5291000,5292000,5290193,optimized,optimized,optimized,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7343604999999992,0.7337362499999995,0.0006242499999999882,2.4478683333333335,2.4478273561301123,2.497,2.497,0.5838333333333334,0.5838333333333334,0.03815333333333334,0.038150542118431906,0.0415,0.04578708333333333,0.04578523769808174,0.048,4,402.25,0,0,0,0,0,0,"{""946"":{""completed_laps"":4,""distance"":4994.0,""mean_lap_time"":402.25,""mean_speed"":2.497,""time_loss"":0.5838333333333334}}",0.0,0,,,
0.3,0.3,5,19,baseline2_matched,946,0.95,1139,5290011,5290097,5291000,5292000,5290193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7285158749999995,0.7277017500000003,0.0008141249999999893,2.428386250000003,2.4276955796497064,3.2565,3.2565,0.45725000000000005,0.45725000000000005,0.05855250000000002,0.0585708924103419,0.0365,0.045345416666666666,0.04536864053377815,0.0175,6,308.8333333333333,7217,2414,2414,0,3076,1727,"{""946"":{""completed_laps"":6,""distance"":6513.0,""mean_lap_time"":308.8333333333333,""mean_speed"":3.2565,""time_loss"":0.45725000000000005}}",0.0,0,,,
0.3,0.3,5,19,graph_ppo,946,0.95,1139,5290011,5290097,5291000,5292000,5290193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1200,1,0.30000000000000016,0.7251386249999989,0.7243232500000008,0.0008153749999999853,2.417128749999994,2.4164245204336967,3.2615,3.2615,0.4564166666666667,0.4564166666666667,0.045151249999999976,0.045178065054211534,0.013,0.04644541666666667,0.046436613844870724,0.057,6,307.8333333333333,0,4085,4085,0,0,0,"{""946"":{""completed_laps"":6,""distance"":6523.0,""mean_lap_time"":307.8333333333333,""mean_speed"":3.2615,""time_loss"":0.4564166666666667}}",27.4955,53,4085,0,50906
0.35,0.35,6,0,baseline1_hdv,1179,0.95,1329,6100011,6100097,6101000,6102000,6100193,optimized,optimized,optimized,4,1000,1000,2000,2000,1400,1,0.35000000000001297,0.6666448749999997,0.6661599999999995,0.00048487499999999253,1.90469964285714,1.904674767691206,1.9395,1.9395,0.67675,0.67675,0.3168746428571425,0.3168741958541819,0.3175,0.029216785714285716,0.029216940671908505,0.029,3,509.6666666666667,0,0,0,0,0,0,"{""1179"":{""completed_laps"":3,""distance"":3879.0,""mean_lap_time"":509.6666666666667,""mean_speed"":1.9395,""time_loss"":0.67675}}",0.0,0,,,
0.35,0.35,6,0,baseline2_matched,1179,0.95,1329,6100011,6100097,6101000,6102000,6100193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1400,1,0.35000000000001297,0.6752317500000015,0.6746220000000005,0.0006097499999999913,1.9292335714285742,1.9288691922801977,2.439,2.439,0.5934999999999999,0.5934999999999999,0.23464392857142874,0.23465868477483892,0.214,0.036264642857142856,0.03627769835596855,0.018,4,417.0,15320,2267,2267,0,11541,1512,"{""1179"":{""completed_laps"":4,""distance"":4878.0,""mean_lap_time"":417.0,""mean_speed"":2.439,""time_loss"":0.5934999999999999}}",0.0,0,,,
0.35,0.35,6,0,graph_ppo,1179,0.95,1329,6100011,6100097,6101000,6102000,6100193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1400,1,0.35000000000001297,0.6683691250000003,0.667709500000001,0.0006596249999999937,1.9096260714285704,1.9091050750536067,2.6385,2.6385,0.5602499999999999,0.5602499999999999,0.230920357142857,0.23093209435310927,0.2145,0.036709285714285715,0.036706218727662616,0.041,5,382.4,0,3811,3811,0,0,0,"{""1179"":{""completed_laps"":5,""distance"":5277.0,""mean_lap_time"":382.4,""mean_speed"":2.6385,""time_loss"":0.5602499999999999}}",49.4405,151,3811,0,95070
0.35,0.35,6,1,baseline1_hdv,741,0.95,1329,6110011,6110097,6111000,6112000,6110193,optimized,optimized,optimized,4,1000,1000,2000,2000,1400,1,0.35000000000001297,0.6659741250000001,0.665488125000001,0.0004859999999999928,1.9027832142857133,1.902753752680485,1.944,1.944,0.6759999999999999,0.6759999999999999,0.32196571428571397,0.3219617583988564,0.3275,0.029200357142857142,0.029193709792709077,0.0385,3,497.0,0,0,0,0,0,0,"{""741"":{""completed_laps"":3,""distance"":3888.0,""mean_lap_time"":497.0,""mean_speed"":1.944,""time_loss"":0.6759999999999999}}",0.0,0,,,
0.35,0.35,6,1,baseline2_matched,741,0.95,1329,6110011,6110097,6111000,6112000,6110193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1400,1,0.35000000000001297,0.6724312499999997,0.6718182500000001,0.0006129999999999907,1.9212321428571444,1.9208527519656884,2.452,2.452,0.5913333333333333,0.5913333333333333,0.26117285714285726,0.26118048606147276,0.2505,0.03438857142857143,0.03439957112223017,0.019,4,399.25,17435,2190,2190,0,13739,1506,"{""741"":{""completed_laps"":4,""distance"":4904.0,""mean_lap_time"":399.25,""mean_speed"":2.452,""time_loss"":0.5913333333333333}}",0.0,0,,,
0.35,0.35,6,1,graph_ppo,741,0.95,1329,6110011,6110097,6111000,6112000,6110193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1400,1,0.35000000000001297,0.6593906249999991,0.6587666249999995,0.0006239999999999927,1.883973214285715,1.8835357398141543,2.496,2.496,0.5840000000000001,0.5840000000000001,0.27813464285714307,0.27811901358112945,0.3,0.03293535714285714,0.03293602573266619,0.032,4,386.5,0,3603,3603,0,0,0,"{""741"":{""completed_laps"":4,""distance"":4992.0,""mean_lap_time"":386.5,""mean_speed"":2.496,""time_loss"":0.5840000000000001}}",56.611,145,3603,0,109619
0.35,0.35,6,2,baseline1_hdv,242,0.95,1329,6120011,6120097,6121000,6122000,6120193,optimized,optimized,optimized,4,1000,1000,2000,2000,1400,1,0.35000000000001297,0.6678114999999996,0.6673343749999989,0.00047712499999999296,1.908032857142855,1.9080325232308828,1.9085,1.9085,0.6819166666666667,0.6819166666666667,0.312725714285714,0.31272373123659725,0.3155,0.0300725,0.03006611865618299,0.039,3,513.3333333333334,0,0,0,0,0,0,"{""242"":{""completed_laps"":3,""distance"":3817.0,""mean_lap_time"":513.3333333333334,""mean_speed"":1.9085,""time_loss"":0.6819166666666667}}",0.0,0,,,
0.35,0.35,6,2,baseline2_matched,242,0.95,1329,6120011,6120097,6121000,6122000,6120193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1400,1,0.35000000000001297,0.671217875000001,0.6706002499999995,0.0006176249999999898,1.9177653571428563,1.9173702644746233,2.4705,2.4705,0.5882499999999999,0.5882499999999999,0.26744357142857145,0.26745210864903474,0.2555,0.03399,0.034003931379556825,0.0145,4,395.5,18273,1987,1987,0,15011,1275,"{""242"":{""completed_laps"":4,""distance"":4941.0,""mean_lap_time"":395.5,""mean_speed"":2.4705,""time_loss"":0.5882499999999999}}",0.0,0,,,
0.35,0.35,6,2,graph_ppo,242,0.95,1329,6120011,6120097,6121000,6122000,6120193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1400,1,0.35000000000001297,0.6622367500000002,0.6616122499999996,0.0006244999999999924,1.892104999999999,1.8916719085060782,2.498,2.498,0.5836666666666666,0.5836666666666666,0.28966000000000014,0.2896543959971405,0.2975,0.03228428571428572,0.03228091493924232,0.037,4,394.75,0,3338,3338,0,0,0,"{""242"":{""completed_laps"":4,""distance"":4996.0,""mean_lap_time"":394.75,""mean_speed"":2.498,""time_loss"":0.5836666666666666}}",58.01,139,3338,0,112682
0.35,0.35,6,3,baseline1_hdv,183,0.95,1329,6130011,6130097,6131000,6132000,6130193,optimized,optimized,optimized,4,1000,1000,2000,2000,1400,1,0.35000000000001297,0.6718215000000004,0.6713538750000009,0.0004676249999999917,1.9194899999999995,1.9195250178699084,1.8705,1.8705,0.68825,0.68825,0.28728642857142855,0.287276983559686,0.3005,0.03144535714285714,0.031445675482487494,0.031,3,499.6666666666667,0,0,0,0,0,0,"{""183"":{""completed_laps"":3,""distance"":3741.0,""mean_lap_time"":499.6666666666667,""mean_speed"":1.8705,""time_loss"":0.68825}}",0.0,0,,,
0.35,0.35,6,3,baseline2_matched,183,0.95,1329,6130011,6130097,6131000,6132000,6130193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1400,1,0.35000000000001297,0.6660693749999989,0.6654827500000012,0.0005866249999999901,1.903055357142859,1.9027383845604002,2.3465,2.3465,0.6089166666666668,0.6089166666666668,0.3219482142857139,0.32196068620443075,0.3045,0.03020142857142857,0.030211222301644032,0.0165,4,413.25,19012,2012,2012,0,15804,1196,"{""183"":{""completed_laps"":4,""distance"":4693.0,""mean_lap_time"":413.25,""mean_speed"":2.3465,""time_loss"":0.6089166666666668}}",0.0,0,,,
0.35,0.35,6,3,graph_ppo,183,0.95,1329,6130011,6130097,6131000,6132000,6130193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1400,1,0.35000000000001297,0.668487374999999,0.6677888749999996,0.00069849999999999,1.9099639285714256,1.9093320228734822,2.794,2.794,0.5343333333333333,0.5343333333333333,0.24139321428571392,0.24140100071479662,0.2305,0.035918928571428574,0.03591744102930665,0.038,5,371.8,0,4049,4049,0,0,0,"{""183"":{""completed_laps"":5,""distance"":5588.0,""mean_lap_time"":371.8,""mean_speed"":2.794,""time_loss"":0.5343333333333333}}",53.9085,150,4049,0,103768
0.35,0.35,6,4,baseline1_hdv,1194,0.95,1329,6140011,6140097,6141000,6142000,6140193,optimized,optimized,optimized,4,1000,1000,2000,2000,1400,1,0.35000000000001297,0.6684637499999992,0.66797725,0.0004864999999999925,1.9098964285714293,1.9098706218727688,1.946,1.946,0.6756666666666666,0.6756666666666666,0.32116571428571405,0.3211715511079339,0.313,0.02941785714285714,0.029417441029306646,0.03,3,532.3333333333334,0,0,0,0,0,0,"{""1194"":{""completed_laps"":3,""distance"":3892.0,""mean_lap_time"":532.3333333333334,""mean_speed"":1.946,""time_loss"":0.6756666666666666}}",0.0,0,,,
0.35,0.35,6,4,baseline2_matched,1194,0.95,1329,6140011,6140097,6141000,6142000,6140193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,1400,1,0.35000000000001297,0.6685193749999985,0.6679168749999989,0.000602499999999992,1.910055357142856,1.9096979985704108,2.41,2.41,0.5983333333333334,0.5983333333333334,0.3037371428571423,0.30373731236597545,0.3035,0.031489642857142855,0.03149678341672623,0.0215,4,416.75,19964,1991,1991,0,16688,1285,"{""1194"":{""completed_laps"":4,""distance"":4820.0,""mean_lap_time"":416.75,""mean_speed"":2.41,""time_loss"":0.5983333333333334}}",0.0,0,,,
0.35,0.35,6,4,graph_ppo,1194,0.95,1329,6140011,6140097,6141000,6142000,6140193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,1400,1,0.35000000000001297,0.6603632500000006,0.6597062500000004,0.0006569999999999935,1.886752142857144,1.8862223016440307,2.628,2.628,0.562,0.562,0.30161535714285775,0.3016426018584699,0.2635,0.031206428571428572,0.031205146533238026,0.033,5,382.8,0,3462,3462,0,0,0,"{""1194"":{""completed_laps"":5,""distance"":5256.0,""mean_lap_time"":382.8,""mean_speed"":2.628,""time_loss"":0.562}}",57.3835,146,3462,0,111305
