requested_density,effective_density,density_index,run_index,comparison_mode,pv_speed_graph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.6,0.6,9,12,baseline1_hdv,1.0095,0.665,0.34450000000000003,1.518045112781955,-0.05741666666666667,0.0021467500000006967,1.0053440858140583,0.0037214583333320395,-0.1100000000000001
0.6,0.6,9,12,baseline2_matched,1.0095,0.995,0.014500000000000068,1.014572864321608,-0.0024166666666667336,0.0010271250000001286,1.0025498021320036,0.0017179166666663193,0.08399999999999996
0.6,0.6,9,13,baseline1_hdv,1.0965,0.6585,0.43800000000000006,1.6651480637813212,-0.07299999999999995,0.0031075000000007624,1.0077380950528192,0.005361666666666154,-0.09999999999999998
0.6,0.6,9,13,baseline2_matched,1.0965,1.009,0.08750000000000013,1.086719524281467,-0.014583333333333282,0.0016413750000002225,1.0040723779821776,0.0027720833333331196,0.04400000000000004
0.6,0.6,9,14,baseline1_hdv,1.1415,0.675,0.4664999999999999,1.691111111111111,-0.07774999999999999,0.0018393749999994768,1.0045771480401768,0.0032599999999997076,-0.132
0.6,0.6,9,14,baseline2_matched,1.1415,0.975,0.16649999999999998,1.1707692307692308,-0.027750000000000052,0.0003832500000003347,1.0009502459760997,0.0007081250000007255,0.022499999999999964
0.6,0.6,9,15,baseline1_hdv,1.197,0.668,0.529,1.7919161676646707,-0.08816666666666673,0.0025421249999987294,1.0063270090205814,0.0044572916666656415,-0.18599999999999994
0.6,0.6,9,15,baseline2_matched,1.197,1.043,0.15400000000000014,1.1476510067114096,-0.025666666666666726,0.0021174999999998834,1.005264610381538,0.0035933333333334483,0.028000000000000025
0.6,0.6,9,16,baseline1_hdv,0.978,0.6845,0.2935,1.4287801314828341,-0.04891666666666672,0.002354999999999774,1.0058627737517016,0.004047291666665953,-0.13850000000000007
0.6,0.6,9,16,baseline2_matched,0.978,0.971,0.007000000000000006,1.007209062821833,-0.0011666666666667602,0.0016381250000004344,1.0040708479758065,0.002733124999999781,0.04799999999999999
0.6,0.6,9,17,baseline1_hdv,1.1495,0.686,0.4634999999999999,1.6756559766763846,-0.07724999999999993,0.0028766250000003546,1.007164583365764,0.004987499999998923,-0.132
0.6,0.6,9,17,baseline2_matched,1.1495,1.0275,0.12199999999999989,1.118734793187348,-0.020333333333333314,0.0011519999999999864,1.0028569240884642,0.001970833333332811,0.06449999999999995
0.6,0.6,9,18,baseline1_hdv,1.0545,0.6685,0.386,1.5774121166791324,-0.06433333333333324,0.0025771250000004575,1.0064152609589514,0.004456041666665245,-0.10149999999999992
0.6,0.6,9,18,baseline2_matched,1.0545,0.991,0.0635,1.0640766902119072,-0.010583333333333278,0.0006323750000000183,1.0015665928942519,0.001080416666667472,0.051000000000000045
0.6,0.6,9,19,baseline1_hdv,1.137,0.6815,0.4555,1.6683785766691124,-0.07591666666666663,0.0023766249999988553,1.005914919484544,0.004150833333331105,-0.15650000000000003
0.6,0.6,9,19,baseline2_matched,1.137,0.996,0.14100000000000001,1.141566265060241,-0.023499999999999965,0.001146874999999492,1.0028456212479657,0.0019702083333320575,0.020999999999999963
0.7,0.7,10,0,baseline1_hdv,0.8155,0.4375,0.378,1.864,-0.06300000000000006,0.0010277499999994943,1.0034088529844032,0.0016032142857124176,-0.18599999999999994
0.7,0.7,10,0,baseline2_matched,0.8155,0.729,0.08650000000000002,1.1186556927297668,-0.014416666666666744,0.0006053750000000191,1.002005105712088,0.0008957142857133893,0.010500000000000065
0.7,0.7,10,1,baseline1_hdv,0.734,0.434,0.3,1.6912442396313363,-0.04999999999999993,7.72499999995846e-05,1.000256394405954,0.00021750000000014813,-0.13549999999999995
0.7,0.7,10,1,baseline2_matched,0.734,0.7345,-0.000500000000000056,0.9993192648059904,8.333333333332416e-05,-0.0006980000000001985,0.997689268713964,-0.0009973214285723953,0.0695
0.7,0.7,10,2,baseline1_hdv,0.793,0.444,0.34900000000000003,1.7860360360360361,-0.0581666666666667,0.0011547499999998712,1.003832314065563,0.0017742857142856727,-0.1725
0.7,0.7,10,2,baseline2_matched,0.793,0.797,-0.0040000000000000036,0.9949811794228356,0.0006666666666667043,0.0002706249999995247,1.0008955062133225,0.00038517857142911227,0.057999999999999996
0.7,0.7,10,3,baseline1_hdv,0.81,0.433,0.37700000000000006,1.8706697459584296,-0.0628333333333333,-0.0001281250000007006,0.9995746685007768,-4.839285714258734e-05,-0.16349999999999998
0.7,0.7,10,3,baseline2_matched,0.81,0.735,0.07500000000000007,1.1020408163265307,-0.012499999999999956,-0.0010438750000005825,0.99654519195883,-0.0014644642857138401,0.032500000000000084
0.7,0.7,10,4,baseline1_hdv,0.8785,0.4285,0.44999999999999996,2.0501750291715286,-0.07499999999999996,0.0010992500000002736,1.0036460624474235,0.001731071428571318,-0.20950000000000002
0.7,0.7,10,4,baseline2_matched,0.8785,0.706,0.1725,1.2443342776203965,-0.028749999999999942,0.00047112500000001667,1.0015594085418682,0.0007346428571429753,-0.03049999999999997
0.7,0.7,10,5,baseline1_hdv,0.8275,0.4255,0.402,1.9447708578143361,-0.06700000000000006,0.001085624999999868,1.0036023443235593,0.0016944642857143477,-0.18499999999999994
0.7,0.7,10,5,baseline2_matched,0.8275,0.698,0.12950000000000006,1.1855300859598854,-0.0215833333333334,0.0006664999999996812,1.0022085231930131,0.0009983928571435374,-0.024499999999999966
0.7,0.7,10,6,baseline1_hdv,0.858,0.4235,0.4345,2.025974025974026,-0.07241666666666668,0.0009415000000003726,1.0031238439040264,0.001500178571426647,-0.1995
0.7,0.7,10,6,baseline2_matched,0.858,0.7295,0.12849999999999995,1.1761480466072651,-0.02141666666666664,0.0003158750000004651,1.001045884401424,0.0004971428571417524,-0.01100000000000001
0.7,0.7,10,7,baseline1_hdv,0.84,0.44,0.39999999999999997,1.909090909090909,-0.06666666666666665,0.0007008749999993236,1.0023271662942292,0.0011441071428568983,-0.18899999999999995
0.7,0.7,10,7,baseline2_matched,0.84,0.723,0.11699999999999999,1.161825726141079,-0.019499999999999962,-0.00014612500000094064,0.9995161712215797,-0.00016696428571394417,-0.0020000000000000018
0.7,0.7,10,8,baseline1_hdv,0.7865,0.422,0.3645,1.863744075829384,-0.06074999999999997,0.0010973750000002336,1.0036405950189502,0.0016978571428568068,-0.18599999999999994
0.7,0.7,10,8,baseline2_matched,0.7865,0.7295,0.05699999999999994,1.078135709389993,-0.009499999999999953,0.0006831250000009503,1.002263190174652,0.0009962499999998098,-0.008000000000000007
0.7,0.7,10,9,baseline1_hdv,0.7,0.4205,0.27949999999999997,1.6646848989298453,-0.04658333333333342,0.0004966249999992511,1.001648006132422,0.0008092857142859566,-0.12449999999999994
0.7,0.7,10,9,baseline2_matched,0.7,0.731,-0.031000000000000028,0.9575923392612858,0.005166666666666653,-3.5000000003226894e-06,0.9999884048032264,-1.6071428571740043e-05,0.05500000000000005
0.7,0.7,10,10,baseline1_hdv,0.8645,0.404,0.4605,2.139851485148515,-0.07674999999999998,0.0015661250000002513,1.0051987206723947,0.0024017857142847876,-0.20999999999999996
0.7,0.7,10,10,baseline2_matched,0.8645,0.6845,0.18000000000000005,1.262965668371074,-0.030000000000000027,0.0007573750000011703,1.0025073598605618,0.0011462499999996822,-0.05249999999999999
0.7,0.7,10,11,baseline1_hdv,0.8535,0.4175,0.43600000000000005,2.044311377245509,-0.07266666666666666,0.0014107500000000717,1.0046812180126103,0.002171071428571203,-0.21150000000000002
0.7,0.7,10,11,baseline2_matched,0.8535,0.7235,0.13,1.1796821008984104,-0.021666666666666612,0.0004781249999999959,1.0015816425264599,0.0007294642857129663,-0.033500000000000085
0.7,0.7,10,12,baseline1_hdv,0.875,0.441,0.434,1.9841269841269842,-0.07233333333333336,0.0014944999999996766,1.0049623404183778,0.0022900000000002363,-0.18100000000000005
0.7,0.7,10,12,baseline2_matched,0.875,0.7015,0.1735,1.2473271560940842,-0.0289166666666667,0.0007903749999996768,1.0026182411448532,0.0011910714285719992,-0.008000000000000007
0.7,0.7,10,13,baseline1_hdv,0.812,0.4425,0.36950000000000005,1.8350282485875706,-0.06158333333333332,0.000870250000001016,1.0028890100596675,0.0013751785714291032,-0.18400000000000005
0.7,0.7,10,13,baseline2_matched,0.812,0.706,0.1060000000000001,1.1501416430594902,-0.01766666666666661,0.00022962500000001107,1.0007606792198753,0.0003658928571430575,-0.013500000000000068
0.7,0.7,10,14,baseline1_hdv,0.9155,0.424,0.4915,2.1591981132075473,-0.08191666666666664,0.0014023750000001778,1.0046509352653992,0.002178928571429206,-0.22899999999999998
0.7,0.7,10,14,baseline2_matched,0.9155,0.716,0.1995,1.2786312849162011,-0.03325,0.000980250000001015,1.003246425289168,0.0014716071428566013,-0.0605
0.7,0.7,10,15,baseline1_hdv,0.912,0.437,0.47500000000000003,2.0869565217391304,-0.07916666666666672,0.0016389999999997795,1.005441293826131,0.0025110714285708213,-0.22599999999999998
0.7,0.7,10,15,baseline2_matched,0.912,0.771,0.14100000000000001,1.1828793774319066,-0.023499999999999965,0.0009708750000002597,1.0032160611759686,0.0014373214285716696,-0.0030000000000000027
0.7,0.7,10,16,baseline1_hdv,0.8915,0.422,0.4695,2.112559241706161,-0.07824999999999993,0.00016062499999847102,1.0005327760951401,0.00039714285714193,-0.20550000000000002
0.7,0.7,10,16,baseline2_matched,0.8915,0.73,0.16149999999999998,1.2212328767123288,-0.02691666666666659,-0.0004688750000003683,0.9984480318221732,-0.0006121428571427834,-0.008499999999999952
0.7,0.7,10,17,baseline1_hdv,0.9175,0.419,0.4985,2.1897374701670644,-0.0830833333333334,0.0011573749999990168,1.003838183605203,0.0018314285714297052,-0.21350000000000002
0.7,0.7,10,17,baseline2_matched,0.9175,0.7335,0.18399999999999994,1.2508520790729378,-0.03066666666666673,0.0005873750000001121,1.0019442268791543,0.0009048214285717893,-0.03200000000000003
0.7,0.7,10,18,baseline1_hdv,0.7855,0.428,0.3575,1.8352803738317758,-0.05958333333333332,0.00036337500000066525,1.0012053728031096,0.0006467857142854472,-0.16800000000000004
0.7,0.7,10,18,baseline2_matched,0.7855,0.716,0.0695,1.0970670391061452,-0.01158333333333339,4.862500000019088e-05,1.0001611286461058,9.42857142851028e-05,0.020499999999999963
0.7,0.7,10,19,baseline1_hdv,0.7805,0.442,0.33849999999999997,1.7658371040723981,-0.05641666666666667,0.001718749999999325,1.0057060429276998,0.0025762500000000577,-0.15500000000000003
0.7,0.7,10,19,baseline2_matched,0.7805,0.7375,0.04299999999999993,1.0583050847457627,-0.0071666666666666545,0.0010928749999988274,1.003620690154974,0.0015766071428573447,0.04400000000000004
0.8,0.8,11,0,baseline1_hdv,0.391,0.253,0.138,1.5454545454545454,-0.02300000000000002,8.175000000015809e-05,1.0004066276577694,0.00014531249999988338,-0.07799999999999996
0.8,0.8,11,0,baseline2_matched,0.391,0.458,-0.067,0.8537117903930131,0.011166666666666658,-0.00019475000000010456,0.9990326364134773,-0.0002643749999996503,0.05349999999999999
0.8,0.8,11,1,baseline1_hdv,0.312,0.2545,0.057499999999999996,1.2259332023575638,-0.009583333333333388,0.0002755000000001506,1.0013713290194135,0.0003623437499996607,-0.008000000000000007
0.8,0.8,11,1,baseline2_matched,0.312,0.476,-0.16399999999999998,0.6554621848739496,0.02733333333333332,-0.00014425000000026222,0.9992834781485659,-0.0002315624999993937,0.139
0.8,0.8,11,2,baseline1_hdv,0.6535,0.254,0.39949999999999997,2.572834645669291,-0.06658333333333333,0.0002943750000000134,1.0014642535602192,0.0004928124999999395,-0.2025
0.8,0.8,11,2,baseline2_matched,0.6535,0.5075,0.14600000000000002,1.2876847290640394,-0.024333333333333318,-1.4625000000045851e-05,0.9999273652843306,2.734375000007505e-05,-0.03200000000000003
0.8,0.8,11,3,baseline1_hdv,0.5305,0.244,0.2865,2.1741803278688523,-0.04775000000000007,0.00017137500000008465,1.0008526135309959,0.0003037499999993254,-0.15900000000000003
0.8,0.8,11,3,baseline2_matched,0.5305,0.489,0.04149999999999998,1.0848670756646217,-0.006916666666666682,-0.0004514999999997993,0.9977606665922713,-0.0005514062500002193,0.0044999999999999485
0.8,0.8,11,4,baseline1_hdv,0.5345,0.2355,0.299,2.26963906581741,-0.049833333333333285,0.0002723750000002134,1.0013545536375899,0.00043390625000028216,-0.1735
0.8,0.8,11,4,baseline2_matched,0.5345,0.496,0.03849999999999998,1.0776209677419355,-0.006416666666666626,1.5999999999544157e-05,1.0000794686033805,3.203125000011964e-05,0.007499999999999951
0.8,0.8,11,5,baseline1_hdv,0.461,0.243,0.21800000000000003,1.8971193415637861,-0.03633333333333333,0.0002405000000004487,1.0011965955488409,0.0003687500000000843,-0.11549999999999994
0.8,0.8,11,5,baseline2_matched,0.461,0.5625,-0.10149999999999998,0.8195555555555556,0.01691666666666669,-0.00031587499999968793,0.9984327185356012,-0.000426562499999561,0.09899999999999998
0.8,0.8,11,6,baseline1_hdv,0.453,0.2425,0.21050000000000002,1.868041237113402,-0.035083333333333355,0.00016187500000039434,1.0008053212143393,0.0002681249999992863,-0.124
0.8,0.8,11,6,baseline2_matched,0.453,0.494,-0.04099999999999998,0.917004048582996,0.006833333333333358,-6.512499999958288e-05,0.9996763713840269,-9.421875000070745e-05,0.04400000000000004
0.8,0.8,11,7,baseline1_hdv,0.443,0.244,0.199,1.8155737704918034,-0.03316666666666668,0.00025499999999992196,1.0012683088779752,0.00038093750000034454,-0.09850000000000003
0.8,0.8,11,7,baseline2_matched,0.443,0.4745,-0.03149999999999997,0.9336143308746049,0.005249999999999977,-8.125000000303029e-06,0.9999596410161508,-1.9999999999575913e-05,0.0605
0.8,0.8,11,8,baseline1_hdv,0.5035,0.257,0.24649999999999994,1.959143968871595,-0.04108333333333336,0.0003038749999994539,1.0015122616990304,0.00045687500000002323,-0.14449999999999996
0.8,0.8,11,8,baseline2_matched,0.5035,0.4745,0.02899999999999997,1.0611169652265542,-0.004833333333333356,-6.250000000457279e-06,0.9999689442344016,1.2499999995640998e-06,0.000500000000000056
0.8,0.8,11,9,baseline1_hdv,0.077,0.233,-0.15600000000000003,0.3304721030042918,0.026000000000000023,0.00010537499999965783,1.0005244164700346,8.29687499999121e-05,0.1170000000000001
0.8,0.8,11,9,baseline2_matched,0.077,0.5655,-0.4885,0.1361626878868258,0.08141666666666658,-0.0003461249999999194,0.9982813123598411,-0.0005853125000002679,0.3400000000000001
0.8,0.8,11,10,baseline1_hdv,0.5455,0.242,0.3035,2.2541322314049586,-0.050583333333333313,0.00019325000000008918,1.000961873475686,0.000336406250000032,-0.18300000000000005
0.8,0.8,11,10,baseline2_matched,0.5455,0.4715,0.07400000000000001,1.1569459172852599,-0.012333333333333307,-1.3499999999888601e-05,0.9999328748102787,6.2499999994858335e-06,-0.01100000000000001
0.8,0.8,11,11,baseline1_hdv,0.069,0.2435,-0.1745,0.2833675564681725,0.02908333333333335,0.00035487500000014327,1.001765515422919,0.00038906249999948184,0.127
0.8,0.8,11,11,baseline2_matched,0.069,0.497,-0.428,0.1388329979879276,0.07133333333333336,7.362499999974403e-05,1.00036577512344,-4.1718749999919424e-05,0.2925
0.8,0.8,11,12,baseline1_hdv,0.5505,0.2515,0.299,2.1888667992047712,-0.049833333333333285,0.00021587500000033732,1.0010739822665458,0.0003632812499996807,-0.1685000000000001
0.8,0.8,11,12,baseline2_matched,0.5505,0.4055,0.14499999999999996,1.3575832305795312,-0.02416666666666667,7.687500000008729e-05,1.0003821903046715,0.0001414062499997537,-0.07050000000000001
0.8,0.8,11,13,baseline1_hdv,0.594,0.253,0.34099999999999997,2.3478260869565215,-0.05683333333333329,0.00044624999999962056,1.0022207071926013,0.0006643749999994397,-0.18699999999999994
0.8,0.8,11,13,baseline2_matched,0.594,0.4585,0.13549999999999995,1.2955288985823337,-0.02258333333333329,0.00010549999999981408,1.0005241187787277,0.00017421874999989928,-0.056499999999999995
0.8,0.8,11,14,baseline1_hdv,0.103,0.2515,-0.14850000000000002,0.40954274353876735,0.02475000000000005,-1.9000000000019e-05,0.999905430939388,-7.015624999950898e-05,0.10950000000000004
0.8,0.8,11,14,baseline2_matched,0.103,0.4935,-0.3905,0.20871327254305977,0.06508333333333338,-0.0003469999999998197,0.9982756853622716,-0.0005557812500001091,0.26750000000000007
0.8,0.8,11,15,baseline1_hdv,0.509,0.2535,0.2555,2.007889546351085,-0.042583333333333306,0.00046237500000106957,1.002301363522118,0.0006578124999995216,-0.13549999999999995
0.8,0.8,11,15,baseline2_matched,0.509,0.449,0.06,1.133630289532294,-0.010000000000000009,9.41250000004723e-05,1.0004676280884903,0.00013640624999938789,-0.01100000000000001
0.8,0.8,11,16,baseline1_hdv,0.5365,0.247,0.2895,2.172064777327935,-0.048250000000000015,0.0002044999999999686,1.0010175122819827,0.0003460937500004424,-0.15100000000000002
0.8,0.8,11,16,baseline2_matched,0.5365,0.4405,0.09599999999999997,1.2179341657207718,-0.016000000000000014,-9.012500000027401e-05,0.9995522295367022,-8.26562499997574e-05,-0.03200000000000003
0.8,0.8,11,17,baseline1_hdv,0.385,0.2575,0.1275,1.4951456310679612,-0.02124999999999999,0.0004477500000004131,1.002229557256738,0.0005995312499993966,-0.061999999999999944
0.8,0.8,11,17,baseline2_matched,0.385,0.4855,-0.10049999999999998,0.7929969104016478,0.01674999999999993,5.375000000223951e-06,1.00002670581864,-2.4687500000508678e-05,0.09100000000000008
0.8,0.8,11,18,baseline1_hdv,0.528,0.2455,0.28250000000000003,2.15071283095723,-0.047083333333333255,0.00022587499999995875,1.0011240582046916,0.0003706250000000133,-0.17100000000000004
0.8,0.8,11,18,baseline2_matched,0.528,0.4675,0.0605,1.1294117647058823,-0.010083333333333333,-0.00015150000000027641,0.9992474793351727,-0.0001704687499998747,-0.02300000000000002
0.8,0.8,11,19,baseline1_hdv,0.504,0.252,0.252,2.0,-0.041999999999999926,0.00032549999999959,1.0016201445437691,0.00048562499999915687,-0.14600000000000002
0.8,0.8,11,19,baseline2_matched,0.504,0.4435,0.0605,1.1364148816234498,-0.010083333333333333,-6.6250000008982735e-06,0.9999670791299653,1.062499999948674e-05,-0.013000000000000012
0.9,0.9,12,0,baseline1_hdv,0.1755,0.1125,0.06299999999999999,1.5599999999999998,-0.010499999999999954,3.800000000006576e-05,1.0003789748729692,5.972222222215551e-05,-0.03499999999999992
0.9,0.9,12,0,baseline2_matched,0.1755,0.235,-0.0595,0.7468085106382979,0.009916666666666685,-6.94999999999446e-05,0.9993076172069583,-9.37500000001007e-05,0.04700000000000004
0.9,0.9,12,1,baseline1_hdv,0.223,0.1095,0.1135,2.036529680365297,-0.018916666666666693,1.7124999999965085e-05,1.0001707377866398,5.0555555555512055e-05,-0.07599999999999996
0.9,0.9,12,1,baseline2_matched,0.223,0.191,0.032,1.1675392670157068,-0.005333333333333301,-2.6499999999957113e-05,0.9997359074878952,-2.0555555555828997e-05,-0.019499999999999962
0.9,0.9,12,2,baseline1_hdv,0.2045,0.1085,0.09599999999999999,1.8847926267281105,-0.016000000000000014,3.8624999999806175e-05,1.000384945036325,6.95833333333451e-05,-0.0595
0.9,0.9,12,2,baseline2_matched,0.2045,0.225,-0.020500000000000018,0.9088888888888889,0.0034166666666666234,-8.762499999995232e-05,0.9991278078738673,-0.00010305555555581436,0.02849999999999997
0.9,0.9,12,3,baseline1_hdv,0.223,0.1095,0.1135,2.036529680365297,-0.018916666666666693,7.375000000017784e-05,1.0007358985008892,0.00011347222222199416,-0.07399999999999995
0.9,0.9,12,3,baseline2_matched,0.223,0.1795,0.04350000000000001,1.242339832869081,-0.007249999999999979,-3.112499999995133e-05,0.9996897505544623,-2.2500000000064135e-05,-0.02849999999999997
0.9,0.9,12,4,baseline1_hdv,0.1755,0.1025,0.073,1.7121951219512195,-0.012166666666666659,9.625000000276773e-06,1.0000959456125469,3.097222222167573e-05,-0.04600000000000004
0.9,0.9,12,4,baseline2_matched,0.1755,0.1805,-0.0050000000000000044,0.9722991689750692,0.0008333333333333526,-5.874999999971875e-05,0.9994147568439234,-6.666666666703402e-05,0.010499999999999954
0.9,0.9,12,5,baseline1_hdv,0.209,0.106,0.103,1.971698113207547,-0.017166666666666663,-1.7499999997588889e-06,0.999982560927761,2.6666666666855243e-05,-0.0685
0.9,0.9,12,5,baseline2_matched,0.209,0.215,-0.006000000000000005,0.9720930232558139,0.0010000000000000009,-9.137499999994914e-05,0.9990902438295887,-0.00010319444444438497,0.0040000000000000036
0.9,0.9,12,6,baseline1_hdv,0.246,0.118,0.128,2.0847457627118646,-0.021333333333333315,5.3749999999741505e-06,1.0000535715398078,4.152777777739758e-05,-0.07850000000000001
0.9,0.9,12,6,baseline2_matched,0.246,0.1675,0.07849999999999999,1.4686567164179103,-0.013083333333333336,-3.012500000000584e-05,0.9996998564043295,-1.1666666666715342e-05,-0.050000000000000044
0.9,0.9,12,7,baseline1_hdv,0.2145,0.1125,0.102,1.9066666666666665,-0.016999999999999904,3.162499999996571e-05,1.0003151583701948,6.347222222199966e-05,-0.0655
0.9,0.9,12,7,baseline2_matched,0.2145,0.2005,0.013999999999999985,1.0698254364089774,-0.0023333333333332984,-3.537500000021232e-05,0.9996477062941046,-3.541666666689869e-05,-0.00550000000000006
0.9,0.9,12,8,baseline1_hdv,0.221,0.1145,0.1065,1.930131004366812,-0.017750000000000044,-1.3999999999972368e-05,0.9998604307456116,1.4027777777134154e-05,-0.06499999999999995
0.9,0.9,12,8,baseline2_matched,0.221,0.1455,0.07550000000000001,1.5189003436426118,-0.01258333333333339,-4.124999999992329e-05,0.9995888808464577,-2.486111111173195e-05,-0.04600000000000004
0.9,0.9,12,9,baseline1_hdv,0.175,0.113,0.061999999999999986,1.5486725663716814,-0.010333333333333306,-1.812499999974404e-05,0.999819372937584,-2.9166666666857743e-06,-0.038999999999999924
0.9,0.9,12,9,baseline2_matched,0.175,0.1945,-0.019500000000000017,0.8997429305912595,0.003249999999999975,-8.399999999963992e-05,0.9991634361858701,-9.875000000006406e-05,0.02100000000000002
0.9,0.9,12,10,baseline1_hdv,0.197,0.116,0.081,1.6982758620689655,-0.013500000000000068,2.3374999999783985e-05,1.0002330415536747,4.847222222244263e-05,-0.046499999999999986
0.9,0.9,12,10,baseline2_matched,0.197,0.2355,-0.03849999999999998,0.8365180467091295,0.006416666666666626,-9.762500000014274e-05,0.9990278815036082,-0.0001191666666666008,0.03949999999999998
0.9,0.9,12,11,baseline1_hdv,0.2475,0.119,0.1285,2.0798319327731094,-0.02141666666666664,-2.037499999993364e-05,0.9997968986549215,1.305555555541904e-05,-0.0824999999999999
0.9,0.9,12,11,baseline2_matched,0.2475,0.237,0.01050000000000001,1.0443037974683544,-0.0017500000000000293,-0.00015987499999989274,0.9984085527535532,-0.0001747222222221595,-0.006999999999999895
0.9,0.9,12,12,baseline1_hdv,0.181,0.1175,0.0635,1.5404255319148936,-0.010583333333333389,9.562499999991869e-05,1.0009535324325665,0.00012388888888913152,-0.028999999999999915
0.9,0.9,12,12,baseline2_matched,0.181,0.1605,0.02049999999999999,1.1277258566978192,-0.0034166666666666234,8.374999999866128e-06,1.0000834393968439,1.4999999999848468e-05,-0.0014999999999999458
0.9,0.9,12,13,baseline1_hdv,0.2195,0.119,0.1005,1.8445378151260505,-0.01674999999999993,-5.6499999999876094e-05,0.9994370119784433,-3.486111111085377e-05,-0.05899999999999994
0.9,0.9,12,13,baseline2_matched,0.2195,0.231,-0.01150000000000001,0.9502164502164502,0.0019166666666666776,-0.00014574999999976412,0.9985489806153292,-0.00016513888888897155,0.02100000000000002
0.9,0.9,12,14,baseline1_hdv,0.226,0.108,0.11800000000000001,2.0925925925925926,-0.01966666666666661,-1.2999999999971368e-05,0.9998704574471401,1.8333333333356294e-05,-0.07250000000000001
0.9,0.9,12,14,baseline2_matched,0.226,0.214,0.01200000000000001,1.0560747663551402,-0.0020000000000000018,-9.987499999994376e-05,0.9990056252489053,-0.0001076388888888169,0.0030000000000000027
0.9,0.9,12,15,baseline1_hdv,0.2415,0.11,0.1315,2.1954545454545453,-0.021916666666666695,-1.7500000001613447e-06,0.9999825542562614,3.458333333353214e-05,-0.09050000000000002
0.9,0.9,12,15,baseline2_matched,0.2415,0.2105,0.031,1.147268408551069,-0.005166666666666653,-0.00011249999999989047,0.9988797247608223,-0.00011638888888856891,-0.020000000000000018
0.9,0.9,12,16,baseline1_hdv,0.247,0.1105,0.1365,2.235294117647059,-0.022750000000000048,3.3625000000106486e-05,1.0003353859619166,7.527777777770195e-05,-0.08799999999999997
0.9,0.9,12,16,baseline2_matched,0.247,0.1505,0.0965,1.6411960132890366,-0.01608333333333334,2.062500000006573e-05,1.0002056933423928,4.972222222229816e-05,-0.05999999999999994
0.9,0.9,12,17,baseline1_hdv,0.249,0.1185,0.1305,2.1012658227848102,-0.021749999999999936,-3.562500000009461e-05,0.9996449757213212,-3.3333333334800708e-06,-0.08799999999999997
0.9,0.9,12,17,baseline2_matched,0.249,0.172,0.07700000000000001,1.4476744186046513,-0.012833333333333363,-8.262500000036366e-05,0.9991769783026044,-7.041666666667001e-05,-0.04849999999999999
0.9,0.9,12,18,baseline1_hdv,0.2355,0.1085,0.127,2.1705069124423964,-0.021166666666666667,2.0375000000044663e-05,1.000203154250162,5.7916666667337524e-05,-0.08650000000000002
0.9,0.9,12,18,baseline2_matched,0.2355,0.156,0.07949999999999999,1.5096153846153846,-0.013249999999999984,-1.6625000000006218e-05,0.9998342972333867,3.611111111745391e-06,-0.05049999999999999
0.9,0.9,12,19,baseline1_hdv,0.165,0.114,0.051000000000000004,1.4473684210526316,-0.008499999999999952,4.5249999999844026e-05,1.0004511488093146,6.444444444461683e-05,-0.025499999999999967
0.9,0.9,12,19,baseline2_matched,0.165,0.159,0.006000000000000005,1.0377358490566038,-0.0010000000000000009,-5.275000000001806e-05,0.99947458851067,-5.6944444444595455e-05,0.006000000000000005
